"id","DistrictCode","District","BlockCode","Block","VillageCode","Village","HabitationCode","Habitation","createdBy"
"1a711fb1-680c-4d86-b58a-ad9747cfe844","20","Madurai","6","MADURAI WEST","24","USILAMPATTI","2","Usilampatti",""
"1a970e39-6531-46f7-9ad8-cc4e54a87c50","20","Madurai","2","Chellampatti","9","KOVILANKULAM","3","Grampatti",""
"1aad3678-b6b1-49b3-9d1f-88bbeaf26cdf","20","Madurai","5","MADURAI EAST","35","VARICHIYUR","8","Varichiyur a.d. colony",""
"1ab361a4-411f-4875-9fa5-33753122faa2","20","Madurai","5","MADURAI EAST","26","POYYAKARAIPATTY","3","Poyyakaraipatty",""
"1ac04acb-2f84-4025-b977-5830d20e3575","20","Madurai","7","Melur","32","URANGANPATTI","10","Pulimalaipatti",""
"1afbf27e-6368-47fc-b40f-c3f4e8e66dbe","20","Madurai","11","THIRUPPARANKUNDRAM","30","THUVARIMAN","3","Thuvariman",""
"1b0ec3d3-d6cd-4603-84df-67a5c3b7515e","20","Madurai","5","MADURAI EAST","23","PANAIKULAM","3","Panaikulam",""
"1b1137fc-2b00-4854-b5a2-118d402a23a2","20","Madurai","8","SEDAPATTI","11","MALLAPURAM","9","Somasundaresapuram",""
"1b359f7a-b62b-4a3e-9b05-c0bbc63ef198","20","Madurai","6","MADURAI WEST","19","PODUMBU","2","Podumbu",""
"1b456613-51a7-4883-b687-f7fb27c0d720","20","Madurai","1","Alanganallur","16","KONDAYAMPATTI","4","Kondayampatti",""
"1b601dca-63dc-41d3-91cf-4ca4024aa924","20","Madurai","9","T.KALLUPATTI","10","KENJAMPATTY","3","Kenjampatty",""
"1b65b0ac-3032-4980-908d-142285eb4760","20","Madurai","4","Kottampatti","25","THUMBAIPATTI","1","Chettiyarpatti",""
"1b9de0dc-694c-42e4-9c01-d3441a05edd3","20","Madurai","1","Alanganallur","12","KALLANAI","8","Sundarajapuram",""
"1bbde2db-0c5d-4e66-a32e-b870a59a290b","20","Madurai","2","Chellampatti","8","KODIKULAM","7","Vadugapatti",""
"1bddef19-18cf-41f9-bfd0-0b1ae12b2b2b","20","Madurai","6","MADURAI WEST","26","VAIRAVANATHAM","2","Vairavanatham",""
"1be2198f-c3d0-4a44-9b56-1153e7a04e81","20","Madurai","6","MADURAI WEST","22","THENUR","5","Vaithiyanathapuram",""
"1c35a85b-e470-4d97-b874-ecd1eb4d7af0","20","Madurai","5","MADURAI EAST","36","VELLIANKUNDRAM","5","Mathur vilakku nagar",""
"1c390cdc-64a4-4fec-9457-00694542c7bf","20","Madurai","12","USILAMPATTI","12","POTHAMPATTI","16","Valayapatti",""
"1cb74a30-2beb-473e-a5f5-435e08b53e64","20","Madurai","7","Melur","34","VELLALUR","10","Vellanayaganpatti",""
"1cc03679-48bf-4105-a840-e83e97b978be","20","Madurai","5","MADURAI EAST","33","THINDIYUR","6","Thindiyur",""
"1d0dc555-d7a4-484f-af10-6027771c1028","20","Madurai","4","Kottampatti","11","KODUKKAMPATTI","9","Peppanayanpatti",""
"1d8f4d96-c854-4d6e-9901-255ce3e6946f","20","Madurai","7","Melur","7","E.MALAMPATTI","1","Chinna malampatti",""
"1df2d32d-fcda-4f05-8c96-56d18fb1feec","20","Madurai","6","MADURAI WEST","4","ARIYUR","2","Keelanedungulam",""
"1e0064d4-4dfa-4f67-abe2-144d541991df","20","Madurai","10","Thirumangalam","21","PANNIKUNDU","2","Pannikundu",""
"1e0e50b0-7e2a-4df6-a874-6701013f7cc9","20","Madurai","4","Kottampatti","1","ATTAPATTI","3","Attapatti",""
"1e1f0c31-6679-4957-aaf2-ff9bd73c95a3","20","Madurai","7","Melur","7","E.MALAMPATTI","8","Veeramaniyanpatti",""
"1e244ee2-6617-4368-a425-5775ada9279f","20","Madurai","12","USILAMPATTI","12","POTHAMPATTI","12","Pannaipatti",""
"1e46fb5c-b477-466d-8789-15ce4795ae12","20","Madurai","11","THIRUPPARANKUNDRAM","31","VADAPALANJI","5","Nagamalaipudur",""
"1e5fd7b7-ccc2-4ef8-9e84-a706340d0294","20","Madurai","9","T.KALLUPATTI","20","P. AMMAPATTY","2","P.andipatti",""
"1e6ae158-8789-412e-8511-e97682708d7a","20","Madurai","5","MADURAI EAST","20","MEENAKSHIPURAM","4","Krishnapuram",""
"1e6ffbe6-b0ba-43ee-bfe3-9e550cc86c96","20","Madurai","10","Thirumangalam","9","KARADIGAL","2","Chettikulam",""
"1e9595c8-e338-4592-a727-c524a7c54d39","20","Madurai","7","Melur","26","SEMMINIPATTI","2","Neikarakudi patti",""
"1ecdd533-77c4-44ca-9be0-77a48507e943","20","Madurai","7","Melur","12","KIDARIPATTI","2","Ayyampatti",""
"1f2e018a-bc24-4267-8ea8-b82da46b71cf","20","Madurai","8","SEDAPATTI","17","PERIAKATTALAI","1","Chettiyapatty",""
"1f3f2a40-a2d1-4b19-82f2-9626e46f1b43","20","Madurai","11","THIRUPPARANKUNDRAM","1","EARKUDI   ACHAMPATHU","2","Lalasathiram",""
"1f9a588d-bd7c-4208-8ca7-40a3d19221e2","20","Madurai","4","Kottampatti","25","THUMBAIPATTI","9","Udaiyampatti",""
"1f9bd220-2ab3-4a32-bfbf-6208a9077b53","20","Madurai","5","MADURAI EAST","28","PUDUTHAMRAIPATTI","2","Ishwariya nagar",""
"1fb08614-197d-4e03-b224-b9887fa8ae32","20","Madurai","2","Chellampatti","28","VEPPANOOTHU","10","Pandiyannagar",""
"1fb8e86f-2650-426c-9d63-806eea9f5233","20","Madurai","2","Chellampatti","27","VALANTHUR","1","Chokkathevanpatti",""
"1fc4e8ac-e589-4132-85fc-b4d3dedc7b4d","20","Madurai","8","SEDAPATTI","21","SEDAPATTY","1","Jambalapuram",""
"1fc8ac8f-dced-42a8-87da-93e5de47a3dc","20","Madurai","4","Kottampatti","27","VANJINAGRAM","15","Thayampatti",""
"1fd635fd-ad69-496c-adbb-e40304d7e5bd","20","Madurai","9","T.KALLUPATTI","19","NALLAMARAM","1","N.kottanipatti",""
"1fdad50f-2968-4ac2-a1d0-f2936f977b9f","20","Madurai","5","MADURAI EAST","29","RAJAKKUR","1","Alagunachiyarpuram",""
"1fe291ab-2fe7-4a50-9998-619ea1cda891","20","Madurai","12","USILAMPATTI","9","NADUPATTI","9","Nadupatti",""
"1fee98f1-a523-4148-8239-6ff4ca7f4721","20","Madurai","9","T.KALLUPATTI","6","CHITTULOTTI","2","Chinnachittulotti",""
"1ff98640-07f9-4d8c-9235-75f73a6cda0d","20","Madurai","3","Kallikudi","6","KARISALKALAMPATTI","2","Swamymallampatti",""
"202da285-4b26-45f2-8411-5901ef4e30b7","20","Madurai","12","USILAMPATTI","1","ALLIGUNDAM","2","Perumalkovilpatti",""
"204a1457-d568-46f1-9f36-dbd31bdd93bd","20","Madurai","12","USILAMPATTI","17","VADUGAPATTI","2","Kongapatti AD Colony",""
"206a566c-fac5-4a67-973a-77c322412a48","20","Madurai","12","USILAMPATTI","9","NADUPATTI","6","Keelavellaimalaipatti",""
"2079b9bb-63ad-4a8e-949b-5d3e80831ca4","20","Madurai","8","SEDAPATTI","7","KETHUVARPATTI","3","Rengapalayam",""
"207bebb0-35e2-47fe-971b-951f651f9714","20","Madurai","7","Melur","30","THERKKUTHERU","7","Therkkutheru",""
"20c060ad-07bf-44a1-ad23-52304da96f62","20","Madurai","11","THIRUPPARANKUNDRAM","4","KEELAKUILKUDI","3","Srinivasacolony",""
"20c597b5-2804-4213-97a4-908e863901cf","20","Madurai","5","MADURAI EAST","1","ANDARKOTTARAM","5","Kalanjiam nagar",""
"20c89e60-4f81-4634-a242-103d02fb83d3","20","Madurai","1","Alanganallur","23","MUDUVARPATTI","1","Muduvarpatti",""
"20cfa18a-4996-470c-b701-c6a977713994","20","Madurai","4","Kottampatti","18","PATTUR","3","Muthukaruppanpatti",""
"210dd712-8006-473a-832c-6e7f6e66d926","20","Madurai","4","Kottampatti","11","KODUKKAMPATTI","2","Ganapathypatti",""
"211a7030-d378-4457-bf0e-c77147785507","20","Madurai","2","Chellampatti","14","PANNIYAN","1","Chokkanathapuram",""
"211c54ab-767e-496f-bc20-062e4a10968b","20","Madurai","9","T.KALLUPATTI","3","CHINNAMUTHULINGAPURAM","1","Chinnamuthulingapuram",""
"213e3d2f-82de-4441-a24e-7b00a715df0c","20","Madurai","12","USILAMPATTI","13","RAJAKKAPATTI","1","M.paraipattii",""
"215b0fa1-467b-4a9a-8f31-a3c0bdf1f7ca","20","Madurai","8","SEDAPATTI","5","E. KOTTAIPATTY","2","E. kottaipatty",""
"216c0ed4-66bf-4d95-8ace-1521d948bc22","20","Madurai","1","Alanganallur","37","VELLAIAMPATTI","3","Vellayampatti",""
"21941ec7-0e59-425e-a7b6-4a8581e2002d","20","Madurai","10","Thirumangalam","23","PONNAMANGALAM","5","Ponnamangalam",""
"21ada447-7727-4e63-965d-dfd0de795c82","20","Madurai","7","Melur","9","KEELAVALAVU","2","Ammankovilpatti",""
"21c0db0d-00df-4c6f-905a-e53cb065196c","20","Madurai","7","Melur","16","KURICHIPATTI","8","Muthampatti",""
"220cbc20-f5a9-49b8-97b1-889669e39b8d","20","Madurai","8","SEDAPATTI","11","MALLAPURAM","7","Mallapuram",""
"22296da0-1983-4277-8a4a-c12ee85e0aaf","20","Madurai","10","Thirumangalam","5","K. PULIYANGKULAM","3","Mayandipatti",""
"224884a8-f511-4d54-94d2-11056f0f25d3","20","Madurai","1","Alanganallur","30","T. METTUPATTI","3","Koolandipatti",""
"225e1208-6419-4f6b-9b45-e79083d32646","20","Madurai","4","Kottampatti","11","KODUKKAMPATTI","12","Thatchanpatti",""
"229972fe-80e2-4784-85b5-5e4a04893cb2","20","Madurai","6","MADURAI WEST","10","KARUVANUR","1","Karuvanur",""
"22ca2cc6-f193-409f-95b5-13bd68decc99","20","Madurai","7","Melur","22","PUDUSUKKAMPATTI","9","Vinoba colony",""
"22da0263-1a9c-4c99-80d1-6f283bf31ba8","20","Madurai","11","THIRUPPARANKUNDRAM","8","KUSAVANKUNDU","4","Kuthiraikuthi",""
"22fd8580-5f31-4820-8bf3-7f742692d17b","20","Madurai","4","Kottampatti","19","POTTAPATTI","2","Guruvarpatti",""
"231cc568-4848-4e6e-8444-2ff1c4153748","20","Madurai","6","MADURAI WEST","6","CHATHRAPATTI","3","Kadavur",""
"23200dae-300b-4075-8f5b-f78191ebe943","20","Madurai","6","MADURAI WEST","15","MALAIPATTI","1","Malaipatti",""
"23299dc7-7bfe-4502-abcd-b7fc09033b7b","20","Madurai","7","Melur","13","KONGAMPATTI","2","Karayeepatti",""
"232e7126-adbc-4588-bfb1-4d47e027013b","20","Madurai","11","THIRUPPARANKUNDRAM","35","VEDARPULIYANKULAM","2","Ganapathi nagar",""
"23503233-0189-492a-8e2f-89c4c5e6490e","20","Madurai","4","Kottampatti","21","SENNAKARAMPATTI","3","Kailasapuram",""
"236e9ef4-80d4-428b-aade-7e40fa5b0148","20","Madurai","9","T.KALLUPATTI","17","MATHAKKARAI","1","Guruvappanaickanpatti",""
"2381fc3f-da8b-45cd-9920-ca5667ce058a","20","Madurai","1","Alanganallur","30","T. METTUPATTI","5","T. mettupatti",""
"2389a540-172e-4b21-aed9-30343f848908","20","Madurai","7","Melur","24","SARUGUVALAYAPATTI","1","Annanagar",""
"23aa19ba-7732-4698-83c6-5855bc35170f","20","Madurai","6","MADURAI WEST","28","VEERAPANDI","3","Chellayepuram",""
"23abe4b2-e4b6-4327-aad9-86bf11bb9c26","20","Madurai","1","Alanganallur","36","VAVIDAMARUTHUR","2","Vavidamaruthur",""
"23cafbf6-6a5f-45ae-ba4b-b7a78956a840","20","Madurai","7","Melur","23","PULIPATTI","2","Pulipatti",""
"24218795-d4a4-4e3f-8ddb-02af19b53186","20","Madurai","13","VADIPATTI","11","MELAKKAL","2","Keelamattaiyan",""
"242b57f9-2d01-431b-8887-86a3f7b92632","20","Madurai","4","Kottampatti","9","KATCHIRAYANPATTI","7","Kotthampatti",""
"244537cc-45f6-4ffe-b3ed-99d33d7fe983","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","10","Narikuravar colony",""
"244b1868-3ddf-4289-8cfe-f0a52221bd42","20","Madurai","7","Melur","22","PUDUSUKKAMPATTI","5","Muthuvelpatti",""
"2450f784-d0ac-4895-996d-9e6078aa4fba","20","Madurai","8","SEDAPATTI","9","KUDIPATTY","3","Kudipatty",""
"24650dfc-3f3c-4236-818e-d5d6c1eef25c","20","Madurai","11","THIRUPPARANKUNDRAM","3","KARADIPATTY","8","Ohnthimalai",""
"24682a45-6759-4359-9e3a-b0480200ef2c","20","Madurai","7","Melur","14","KOTTAKUDI","1","Aandypatti",""
"248ffa9c-f185-4689-b118-ad2815948fed","20","Madurai","11","THIRUPPARANKUNDRAM","21","PUDUKULAM   1   BIT","3","Velusamy nagar",""
"24ba2197-5cab-4e35-af2f-c6ddf3ec6b5c","20","Madurai","3","Kallikudi","20","PEIKULAM","1","Peikulam",""
"250bf6ee-5033-41da-b7c0-fd1f6b599773","20","Madurai","5","MADURAI EAST","36","VELLIANKUNDRAM","11","Velliankundram",""
"251e2b2e-f516-4b97-b2f1-b0de47e731c3","20","Madurai","2","Chellampatti","2","ARIYAPATTY","1","Ariyapatty",""
"25214056-f69f-4261-be86-085e6847fbf3","20","Madurai","12","USILAMPATTI","16","UTHAPPANAYAKANUR","8","U.vadipatti",""
"252278d4-6c4c-4948-afee-6cf3a837f71b","20","Madurai","4","Kottampatti","16","PALLAPATTI","4","Pallapatti",""
"252f410f-14b0-4386-b76f-685bba95a2a5","20","Madurai","12","USILAMPATTI","12","POTHAMPATTI","4","Keelaperumalpatti",""
"255be04b-f917-4cb0-b23a-fa8524c9e374","20","Madurai","1","Alanganallur","16","KONDAYAMPATTI","3","K.perumalpatti",""
"258834f0-1780-4660-9efa-559f30c34869","20","Madurai","10","Thirumangalam","15","MATHIPPANUR","8","Veerappatti",""
"25b64c56-ee12-44f4-bbb8-c6e7d53f9fc5","20","Madurai","1","Alanganallur","5","AYYANKOTTAI","2","Kallupatti",""
"25ea6f85-f789-4736-a388-898c1379225d","20","Madurai","10","Thirumangalam","31","THANGALACHERI","1","Konduredipatti",""
"25f3eeed-990d-40ee-8b5f-4aa068b9e4ed","20","Madurai","5","MADURAI EAST","15","KODIKULAM","1","Ayyappan nagar",""
"26372511-2db3-49f8-a864-b787a14436c3","20","Madurai","4","Kottampatti","18","PATTUR","6","Pattur",""
"264d5526-cb9b-4486-b977-e7b450b41951","20","Madurai","5","MADURAI EAST","36","VELLIANKUNDRAM","10","V. pudhur",""
"264dc24d-0a65-40a5-baa1-8d4f7a16f1e2","20","Madurai","11","THIRUPPARANKUNDRAM","28","THANAKKANKULAM","3","Bharathi nagar",""
"267b6a0d-9939-4bd2-97b4-a18ba18bfa1b","20","Madurai","12","USILAMPATTI","9","NADUPATTI","10","Nadupatti AD Colony",""
"267f7ab0-bd27-4fe6-94e8-d8d39ac609f7","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","5","T.karisalpatti",""
"268a6907-6783-44d1-8bb8-a0081c6a2301","20","Madurai","7","Melur","3","AMOOR","6","Pottakulam",""
"26b72c76-f1e3-46ea-ab81-666de3629b68","20","Madurai","7","Melur","6","ATTUKULAM","4","Ulaganathapuram",""
"26be7db0-edce-4b51-80e0-6d09906ccbf7","20","Madurai","10","Thirumangalam","19","NADUKOTTAI","2","Nadukottai",""
"26e81dae-7741-44dd-a2aa-64c2d0863f4e","20","Madurai","4","Kottampatti","20","SEKKIPATTI","3","Sekkipatti",""
"26f94877-8ba7-494a-869a-d06cd9f76735","20","Madurai","13","VADIPATTI","20","THENKARAI","2","Malayur",""
"270559e5-1530-4762-ae70-f63b0ef4e429","20","Madurai","7","Melur","17","NARASINGAMPATTI","7","Narasingampatti",""
"2717a6d3-1f7a-4d16-9a47-2804fd9f8cd2","20","Madurai","5","MADURAI EAST","4","AYLIANGUDI","1","Andiyappanpatti",""
"27444d91-611a-4ae7-bf8c-70a4e73ec11e","20","Madurai","7","Melur","24","SARUGUVALAYAPATTI","11","Subramaniyapuram",""
"27770613-04d4-4e7e-9c1f-166eb4c83ee5","20","Madurai","10","Thirumangalam","1","A. KOKKULAM","9","Thengalpatti",""
"277ef652-36fe-4450-9338-f897f69d9982","20","Madurai","3","Kallikudi","27","T.  ARASAPATTY","2","Velugandapuram",""
"27bab141-0492-41cb-bd25-103819e9f513","20","Madurai","8","SEDAPATTI","27","THULLUKUTTINAICKANUR","3","T.paraipatty",""
"27d92c29-c945-4f19-97a1-b3c4008bcce3","20","Madurai","5","MADURAI EAST","3","ARUMBANUR","12","Thuyaneri",""
"27ddbce2-766d-434f-984d-70b19485d2ba","20","Madurai","12","USILAMPATTI","10","NAKKALAPATTI","5","Maruthampatti",""
"284930d4-34c4-4e4c-973b-a9546781974b","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","11","Thummakundu",""
"2854c1d2-740f-4d90-a0a0-037e595a1e53","20","Madurai","8","SEDAPATTI","4","CHINNAKATTALAI","1","Chinnakattalai",""
"286606a5-0ecd-45a6-a1a4-0fb35602597c","20","Madurai","2","Chellampatti","24","SINTHUPATTY","4","Palanipatti",""
"28b8dee7-58ba-4f3a-9aeb-fe4e3fd976d2","20","Madurai","7","Melur","14","KOTTAKUDI","2","Kottakudi",""
"28bd53a1-f839-4077-861a-610ec37526b8","20","Madurai","7","Melur","24","SARUGUVALAYAPATTI","10","Saruguvalayapatti",""
"29071799-cfa9-4aab-b206-baea6a708e90","20","Madurai","7","Melur","11","KEERANUR","5","Sunnambur",""
"293ccb50-e20c-4711-a39b-5034d4e81c3a","20","Madurai","4","Kottampatti","7","KAMBUR","7","Periyakarpurampatti",""
"2982844a-5c39-4ab8-8e06-c12cc73e451a","20","Madurai","12","USILAMPATTI","16","UTHAPPANAYAKANUR","1","Ayyankovilpatti",""
"2992b0ca-026d-49f8-b012-787cd517311b","20","Madurai","10","Thirumangalam","34","URAPPANUR","2","Keela urappanur",""
"29bb3e9f-cb43-4be7-8524-03fa4edea517","20","Madurai","13","VADIPATTI","23","VIRALIPATTI","2","Viralipatti",""
"2a3c0cdd-a725-4ccb-a4b6-9f42351f3cba","20","Madurai","12","USILAMPATTI","15","THIMMANATHAM","5","Koppampatti",""
"2a40e2f4-a7e7-458a-b818-29c1bc287399","20","Madurai","8","SEDAPATTI","13","MUTHUNAGAIAPURAM","2","Muthunagaiapuram",""
"2a50ff04-fd0a-49da-9230-922ea8ae2fe5","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","12","Pasumpon nagar",""
"2a708a28-d587-41f5-b3ec-461717f943d5","20","Madurai","7","Melur","26","SEMMINIPATTI","4","Sumathipuram",""
"2a8b3b07-8427-40b3-9fb5-0bdce4599916","20","Madurai","7","Melur","18","NAVINIPATTI","11","Muthirulandipatti ",""
"2a93c69e-6824-42c1-a61b-3d2eab147563","20","Madurai","2","Chellampatti","23","SEMPATTY","1","Dumbaiyapuram",""
"2a9ccfd9-72c0-488f-b254-19f32bf0bdd8","20","Madurai","10","Thirumangalam","34","URAPPANUR","4","Kudirai sarikkulam",""
"2ae90a93-79f0-4f07-8561-95cc72c6e2b1","20","Madurai","13","VADIPATTI","15","POOCHAMPATTI","1","Poochampatti",""
"2afecc3b-fb8b-4694-8ab0-192c4fc498ce","20","Madurai","9","T.KALLUPATTI","42","VELAMPUR","2","Kannapatti",""
"2b2726c7-28dc-4c9c-a85b-73ccd2602ae7","20","Madurai","5","MADURAI EAST","23","PANAIKULAM","5","Sundaranalloor",""
"2b3d39e8-3df9-4c11-8c3d-69392082b7f1","20","Madurai","12","USILAMPATTI","16","UTHAPPANAYAKANUR","10","Uthappanayakanur",""
"2b4ef724-8087-41a5-9eab-c15000e9de85","20","Madurai","11","THIRUPPARANKUNDRAM","31","VADAPALANJI","10","Vadapalanji",""
"2c09a3e1-6d7a-4032-a863-ce5a905359ec","20","Madurai","7","Melur","32","URANGANPATTI","7","Kuppachipatti",""
"2c0d05d1-24ee-4a22-a168-e7073f626a1d","20","Madurai","5","MADURAI EAST","33","THINDIYUR","3","Munnal rannuvathinar colony",""
"2c16eba2-9dad-4799-9450-22ab4c629bca","20","Madurai","8","SEDAPATTI","24","SOOLAPURAM","1","Chellayeepuram",""
"2c215175-c867-4ef9-8741-10189fcbe123","20","Madurai","4","Kottampatti","12","KOTTAMPATTI","2","Chinnakottampatti",""
"2c2bb3f7-aedd-4909-b242-dbe8daf265d5","20","Madurai","5","MADURAI EAST","22","OTHAKADAI","10","Rajakambiram",""
"2c5cf4ee-e99d-4a9e-b6d1-f06b7b99a19a","20","Madurai","2","Chellampatti","28","VEPPANOOTHU","13","V.kallapatti",""
"2c9b7655-4d7a-4447-8384-5e4653b890dc","20","Madurai","1","Alanganallur","9","CHINNAILANTHAIKULAM","3","Mariyammalkulam",""
"2caeb98a-08bb-4a46-9bdd-1eb3ece39c08","20","Madurai","4","Kottampatti","8","KARUNGALAKUDY","6","Pettai",""
"2cafbeaf-b11a-4797-b3e7-4fd1e24ddd53","20","Madurai","8","SEDAPATTI","8","KUDICHERI","10","Thottanampatty",""
"2ce0f1ad-ae8b-4b18-9e00-d5bdae6ecace","20","Madurai","3","Kallikudi","3","K.VELLAKULAM","2","Kallikudichathiram",""
"2d0046f3-bb30-4579-905e-4d402ac51db9","20","Madurai","7","Melur","28","T.VELLALAPATTI","2","T.vellalapatti",""
"2d3a08fd-b07d-47d4-88f5-df46b731434b","20","Madurai","1","Alanganallur","15","KODANGIPATTI","2","M.g.r. nagar",""
"2d40138a-33b1-46b6-8caf-e14123526b52","20","Madurai","5","MADURAI EAST","16","KUNNATHUR","4","Kunnathur",""
"2d4cd45e-f828-4b9a-b995-820fa77fc067","20","Madurai","9","T.KALLUPATTI","6","CHITTULOTTI","5","Jariusilampatti",""
"2d6132f8-689c-4d32-b4c5-4430d5d3be54","20","Madurai","5","MADURAI EAST","14","KARUPPAYURANI","4","Karuppayurani",""
"2d6bc546-2c46-4ff6-946f-ac3673e954bf","20","Madurai","2","Chellampatti","1","A. PUDUPATTY","1","A. krishnapuram",""
"2d70342e-2890-4701-b1f4-7240381d1488","20","Madurai","2","Chellampatti","29","VIKRAMANGALAM","4","Malaiyur",""
"2d82adec-66b3-4003-9dda-e6a607fce00f","20","Madurai","9","T.KALLUPATTI","32","S.PARAIPATTI","1","S. paraipatty",""
"2da3cece-a7d0-4850-80fb-66ae13f4520d","20","Madurai","5","MADURAI EAST","11","KALIMANGLAM","6","Ovalur",""
"2da89916-4136-4b8e-95f9-0d65405a938f","20","Madurai","2","Chellampatti","21","SADACHIPATTY","2","Pasuvai nagar",""
"2db32168-cbeb-4d04-835d-f2cce04c5ff1","20","Madurai","2","Chellampatti","11","MUDALAIKULAM","2","Chinna kosavapatti",""
"2dbef6bb-9ede-4512-baaa-c5389e225616","20","Madurai","5","MADURAI EAST","21","NARASINGAM","1","Narasingam",""
"2e0a48f6-8c16-4796-ab82-6d18ee09def5","20","Madurai","12","USILAMPATTI","10","NAKKALAPATTI","8","Nakkalapatti",""
"2e3713aa-6537-40f9-a4f4-8f7de2aa6ca7","20","Madurai","5","MADURAI EAST","7","ELAMANUR","8","Villathur ad colony",""
"2e51980c-8e5d-486c-af43-4d0186c391fc","20","Madurai","11","THIRUPPARANKUNDRAM","26","SILAIMAN","3","Thangaswamy nagar",""
"2e58643a-16cc-4364-831d-f1f7005ac9fb","20","Madurai","10","Thirumangalam","15","MATHIPPANUR","6","Perumalpatti",""
"2e6e0b19-863e-47cb-b1eb-6411d527560f","20","Madurai","2","Chellampatti","28","VEPPANOOTHU","7","Nadupatti",""
"2e6e2bc7-7b70-4a44-b216-9feddf17a6a9","20","Madurai","5","MADURAI EAST","3","ARUMBANUR","11","Thethangulam",""
"2e77b943-7afc-4f27-a78e-07bca5efe4a3","20","Madurai","8","SEDAPATTI","25","THADAIYAMPATTY","5","Perumalpatty",""
"2e9723f9-4333-43b4-9a69-0d1a3be296f8","20","Madurai","10","Thirumangalam","32","THIRALI","1","Achampatti",""
"2eb60316-4969-42a3-afa1-cc20073b0d92","20","Madurai","7","Melur","5","ARITTAPATTI","2","Elamanayagipuram",""
"2ed2aab7-c501-4ec3-8e87-0c187b6a9b32","20","Madurai","9","T.KALLUPATTI","12","KOOVALAPPURAM","2","K.meenatchipuram",""
"2ee3b02a-551a-4353-bbe2-d7ce6683e68d","20","Madurai","6","MADURAI WEST","9","ERANIUM","5","Vaigai Nagar",""
"2eeb1b69-309a-436c-b24d-3ba6819cd328","20","Madurai","12","USILAMPATTI","15","THIMMANATHAM","11","Vaiyampatti",""
"2eeccdd0-24ba-4f85-904a-2a02e20f91c3","20","Madurai","5","MADURAI EAST","1","ANDARKOTTARAM","4","Chandralekha nagar",""
"2f1b13dc-ad7e-4c11-a993-064a4639d4a7","20","Madurai","9","T.KALLUPATTI","5","CHINNAREDDYPATTY","1","Chinnareddypatty",""
"2f2121ff-5c1e-44e9-9587-652c020cd4d9","20","Madurai","3","Kallikudi","36","VILLUR","1","Ramanathapuram",""
"2f4e162d-6a3e-4228-917c-74406a25617c","20","Madurai","7","Melur","3","AMOOR","12","Marudur tvs colony",""
"2f81220c-319f-4500-9b6d-a5229c51c583","20","Madurai","9","T.KALLUPATTI","8","KADANERI","1","Kadaneri",""
"2f8bc12f-af54-4cee-abc5-8791f4dd5d3f","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","2","Kirushnacolony",""
"2f8fc363-af30-47a9-b69d-bb0e652ffed7","20","Madurai","10","Thirumangalam","1","A. KOKKULAM","6","Kammalar otthapatti",""
"2fb2a50b-8117-4847-970a-c370a9f2b165","20","Madurai","7","Melur","24","SARUGUVALAYAPATTI","2","Ariyoorpatti",""
"2fcc12e7-e390-4878-a0d5-0f90fd94457c","20","Madurai","9","T.KALLUPATTI","28","RENGAPALAYAM","1","Rengapalayam",""
"3002560d-8de4-40b2-a05e-d88e28040a9c","20","Madurai","4","Kottampatti","21","SENNAKARAMPATTI","9","Muthuvelpatti",""
"301b8b9e-485b-499a-964e-0fc0fc4f0f8c","20","Madurai","5","MADURAI EAST","29","RAJAKKUR","2","Ayanarpuram",""
"3023e2ff-7d0f-4a61-a949-f2d0be444846","20","Madurai","5","MADURAI EAST","23","PANAIKULAM","4","S. Nedunkulam",""
"302a680f-ad69-40a4-8f33-4777f96b9e80","20","Madurai","2","Chellampatti","4","ERVARPATTY","2","Ervarpatty",""
"3049010d-86f2-44ef-b464-9da4b924ffbb","20","Madurai","12","USILAMPATTI","1","ALLIGUNDAM","4","Thummalapatti",""
"304ba656-207d-495b-ab0c-40db0fc40479","20","Madurai","8","SEDAPATTI","23","SEMBARANI","2","Sennampatty",""
"3066851f-55a3-4cda-b580-386a5274077e","20","Madurai","3","Kallikudi","16","NALLAMANAYAKANPATTI","1","Nallamanaickanpatty",""
